DATA_MANAGE_NO,DATA_TITLE_NM,SUMRY_CN,SBJT_NM,MAIN_THUMB_URL,CNTNTS_URL,CTPRVN_NM,SIGNGU_NM,ADDR,FSTVL_PROGRM_NM,FSTVL_PROGRM_DC,REGIST_DE,CORE_KWRD_CN,SEXDSTN_CD,INTRST_REALM_NM,PGE_VIEWS_CO,VISIT_CO,OPN_DE
20231200420,9가지 테마로 치즈를 즐겨봐요 '임실N치즈축제',"임실N치즈축제는 임실N치즈라는 임실만의 차별화된 콘텐츠를 활용한 체험형 관광축제이다. 임실은 벨기에에서 온 지정환 신부가 우리나라 최초로 농민들에게 치즈 만드는 기술을 가르쳐준 치즈 생산지이다. 임실N치즈축제는 ‘특별한 치즈(공연), 다함께 치즈(대동), 뽐내는 치즈(경연), 재미있는 치즈(체험), 맛깔난 치즈(음식), 볼만한 치즈(전시), 빛나는 치즈(야간), 더불어 치즈(문화), 마을 치즈(연계)’ 등의 9개 테마로 구성되어 있다.",지역음식축제,https://minio.nculture.org/amsweb-opt/multimedia_assets/88/30142/16082/c/036_2019-임실N치즈축제-thumb.jpg,https://ncms.nculture.org/local-festival/story/320,전라북도,임실군,전라북도 임실군 성수면 도인리 689,다함께 치즈,"국가대표 쌀 피자 만들기, 치즈요리 나눔행사, 가족대항 쭉쭉 늘려내 치즈 등 여러 체험들이 있어 가족, 친구, 연인과 함께 참여하여 추억을 쌓아보자.",20230101,"임실, 치즈, 축제, 특산물, 지정환 신부",M,미디어 & 엔터테인먼트/음악 애호가/월드 뮤직 팬,10,10,20231230
20231200421,9가지 테마로 치즈를 즐겨봐요 '임실N치즈축제',"임실N치즈축제는 임실N치즈라는 임실만의 차별화된 콘텐츠를 활용한 체험형 관광축제이다. 임실은 벨기에에서 온 지정환 신부가 우리나라 최초로 농민들에게 치즈 만드는 기술을 가르쳐준 치즈 생산지이다. 임실N치즈축제는 ‘특별한 치즈(공연), 다함께 치즈(대동), 뽐내는 치즈(경연), 재미있는 치즈(체험), 맛깔난 치즈(음식), 볼만한 치즈(전시), 빛나는 치즈(야간), 더불어 치즈(문화), 마을 치즈(연계)’ 등의 9개 테마로 구성되어 있다.",지역음식축제,https://minio.nculture.org/amsweb-opt/multimedia_assets/88/30142/16082/c/036_2019-임실N치즈축제-thumb.jpg,https://ncms.nculture.org/local-festival/story/320,전라북도,임실군,전라북도 임실군 성수면 도인리 689,다함께 치즈,"국가대표 쌀 피자 만들기, 치즈요리 나눔행사, 가족대항 쭉쭉 늘려내 치즈 등 여러 체험들이 있어 가족, 친구, 연인과 함께 참여하여 추억을 쌓아보자.",20230101,"임실, 치즈, 축제, 특산물, 지정환 신부",M,여행/여행 매니아,10,10,20231230
20231200422,정조대왕 능행차를 시연하는 '수원화성문화제',수원화성문화제는 유네스코가 지정한 세계문화유산의 하나인 수원화성에서 개최되는 종합축제 성격의 향토문화제이다. 수원화성은 정조대왕이 그의 부친인 사도세자의 능을 수원 화산의 현륭원으로 옮긴 이후 축조한 성곽이다. 정조대왕의 지극했던 효심을 기리는 뜻도 담겨 있다. 수원화성문화제의 대표 행사는 ‘정조대왕 능행차 시연’으로 수 천명이 참가하여 장관을 이룬다.,전통·역사 축제,https://minio.nculture.org/amsweb-opt/multimedia_assets/17/72604/66135/c/JKH_0011-thumb.jpg,https://ncms.nculture.org/local-festival/story/344,경기도,수원시,경기도 수원시 팔달구 남창동 6-2,낙성연,"수원화성 준공을 기념하기 위해 벌여졌던 낙성연을 재현한 것이다. 궁중연희를 재현하고 헌선도, 무고를 선보이며 다양한 궁중연희를 직접 눈으로 볼 수 있다.",20230101,"수원, 화성, 축제, 정조대왕, 유네스코세계문화유산, 효심",F,미디어 & 엔터테인먼트/TV 애호가,10,10,20231230
20231200423,청계천에서 펼쳐지는 서울빛초롱축제,"서울빛초롱축제는 2009년부터 서울특별시 청계광장 및 청계천 일대에서 개최되는 빛 축제이다. 2009년 ‘한국 방문의 해’를 기념하여 ‘서울등축제’로 시작했다가, 연례화하면서 진주시의 진주남강유등축제 측과 갈등이 빚어졌다. 두 시는 실무협의를 통해 서울등축제라는 이름을 서울빛초롱축제로 바꾸고, 콘텐츠도 차별화하기로 했다. 복원된 청계천에서 펼쳐지는 서울빛초롱축제는 매년 11월 첫주부터 셋째주까지 17일 동안 열린다.",이색축제,https://minio.nculture.org/amsweb-opt/multimedia_assets/160/30214/17127/c/102_-2019-서울빛초롱축제-thumb.jpg,https://ncms.nculture.org/local-festival/story/486,서울특별시,동대문구,서울 동대문구 용두동 701-6,AR 전시,빛초롱축제 공식 홈페이지에서 주요 작품을 AR전시를  통해 즐길 수 있다.,20230101,"등, 빛, 한국 방문의 해, 청계천",F,음식 & 다이닝/요리 매니아/셰프 지망생,10,10,20231230
20231200424,청계천에서 펼쳐지는 서울빛초롱축제,"서울빛초롱축제는 2009년부터 서울특별시 청계광장 및 청계천 일대에서 개최되는 빛 축제이다. 2009년 ‘한국 방문의 해’를 기념하여 ‘서울등축제’로 시작했다가, 연례화하면서 진주시의 진주남강유등축제 측과 갈등이 빚어졌다. 두 시는 실무협의를 통해 서울등축제라는 이름을 서울빛초롱축제로 바꾸고, 콘텐츠도 차별화하기로 했다. 복원된 청계천에서 펼쳐지는 서울빛초롱축제는 매년 11월 첫주부터 셋째주까지 17일 동안 열린다.",이색축제,https://minio.nculture.org/amsweb-opt/multimedia_assets/160/30214/17127/c/102_-2019-서울빛초롱축제-thumb.jpg,https://ncms.nculture.org/local-festival/story/486,서울특별시,동대문구,서울 동대문구 용두동 701-6,AR 전시,빛초롱축제 공식 홈페이지에서 주요 작품을 AR전시를  통해 즐길 수 있다.,20230101,"등, 빛, 한국 방문의 해, 청계천",M,미디어 & 엔터테인먼트/게이머/하드코어 게이머,10,10,20231230
20231200425,국내 유일의 보석축제 '익산보석대축제',"익산보석대축제는 보석을 주제로 다양한 체험과 판매, 전시 등이 진행되는 축제이다. 약 60개의 보석 전문 업체들이 선보이는 보석들을 만나볼 수 있을 뿐만 아니라 30퍼센트 특별할인가로 보석들을 저렴하게 구입할 수 있다. 이밖에 세계적인 수준의 ‘보석박물관’을 비롯한 주변의 관광명소를 둘러볼 수 있다.",이색축제,https://minio.nculture.org/amsweb-opt/multimedia_assets/114/30168/17035/c/061_2019-익산보석대축제-thumb.jpg,https://ncms.nculture.org/local-festival/story/357,전라북도,익산시,전라북도 익산시 왕궁면 동용리 541-1,30% 특별할인,24K 순금과 다이아몬드를 제외한 모든 보석류를 특별할인 30%가 된 가격에 구입할 수 있는 행사다.,20230101,"익산, 축제, 보석, 주얼팰리스, 보석박물관",F,미디어 & 엔터테인먼트/음악 애호가/팝 음악 팬,10,10,20231230
20231200426,국내 유일의 보석축제 '익산보석대축제',"익산보석대축제는 보석을 주제로 다양한 체험과 판매, 전시 등이 진행되는 축제이다. 약 60개의 보석 전문 업체들이 선보이는 보석들을 만나볼 수 있을 뿐만 아니라 30퍼센트 특별할인가로 보석들을 저렴하게 구입할 수 있다. 이밖에 세계적인 수준의 ‘보석박물관’을 비롯한 주변의 관광명소를 둘러볼 수 있다.",이색축제,https://minio.nculture.org/amsweb-opt/multimedia_assets/114/30168/17035/c/061_2019-익산보석대축제-thumb.jpg,https://ncms.nculture.org/local-festival/story/357,전라북도,익산시,전라북도 익산시 왕궁면 동용리 541-1,30% 특별할인,24K 순금과 다이아몬드를 제외한 모든 보석류를 특별할인 30%가 된 가격에 구입할 수 있는 행사다.,20230101,"익산, 축제, 보석, 주얼팰리스, 보석박물관",F,뉴스 & 정치/열렬한 뉴스 독자/열렬한 정치 뉴스 독자,10,10,20231230
20231200427,허준이 태어난 강서구 가양동에서 열리는 허준축제,"허준축제는 서울특별시 강서구 가양동 허가바위를 중심으로 1999년부터 개최된 축제이다. 강서구는 허준이 태어난 옛 양천이고, 가양동 허가바위 일대는 허준이 『동의보감』을 저술한 지역이다. 조선시대 명의였던 허준을 기리고 동양최고의 의학서적인『동의보감』을 알리는 취지에서 개최된 이 축제에서는 진맥과 처방, 약초 구입 등을 할 수 있다.",지역인물축제,https://minio.nculture.org/amsweb-opt/multimedia_assets/163/30217/17130/c/106_-2019-허준축제-thumb.jpg,https://ncms.nculture.org/local-festival/story/810,서울특별시,강서구,서울 강서구 가양동 1471,강서미라클메디특구관(건강체험관),"한방을 중심으로 하는 건강 체험 프로그램으로 한의사들의 각종 건강 상담, 진료 및 시술 체험이 가능하다. 진맥은 물론 약침과 추나치료 등을 경험해 볼 수 있다.",20230101,"허준, 동의보감, 의성",M,여행/여행 매니아,10,10,20231230
20231200428,율곡 이이 선생을 추모하는 율곡문화제,"파주시에서는 파주가 낳은 대표적인 조선 중기 유학의 거장인 율곡 이이(1536~1584) 유적지인 자운서원과 법원읍 동문리 일원에서 이이 선생을 추모하고, 기념하는 축제가 열린다. 1987년부터 율곡 선생을 추모하는 축제의 장을 통해, 아홉차례 과거에 모두 장원했던 구도장원공 율곡의 학문을 뒤쫓아가보는 유가행렬재연, 독서토론회, 학술행사 등이 열리며 전통 연희, 역사 토크 콘서트, 바둑대회 등 품격있는 행사를 파주시민들이 함께 한다.",지역인물축제,https://minio.nculture.org/amsweb-opt/multimedia_assets/232/30286/18380/c/185_-제-31회-율곡문화제-thumb.jpg,https://ncms.nculture.org/local-festival/story/111,경기도,파주시,경기 파주시 와동동 1412,사임당 미술제,"사생대회, 휘호대회 두 분야로 진행된다. 유치부에서 고등부까지의 참여가 가능하며 대상, 금상, 은상, 동상, 특선, 입선으로 나눠 상장과 소정의 상품이 수여된다.",20230101,"율곡, 자운서원, 이이유적지",M,은행 및 금융/열렬한 투자자,10,10,20231230
20231200429,율곡 이이 선생을 추모하는 율곡문화제,"파주시에서는 파주가 낳은 대표적인 조선 중기 유학의 거장인 율곡 이이(1536~1584) 유적지인 자운서원과 법원읍 동문리 일원에서 이이 선생을 추모하고, 기념하는 축제가 열린다. 1987년부터 율곡 선생을 추모하는 축제의 장을 통해, 아홉차례 과거에 모두 장원했던 구도장원공 율곡의 학문을 뒤쫓아가보는 유가행렬재연, 독서토론회, 학술행사 등이 열리며 전통 연희, 역사 토크 콘서트, 바둑대회 등 품격있는 행사를 파주시민들이 함께 한다.",지역인물축제,https://minio.nculture.org/amsweb-opt/multimedia_assets/232/30286/18380/c/185_-제-31회-율곡문화제-thumb.jpg,https://ncms.nculture.org/local-festival/story/111,경기도,파주시,경기 파주시 와동동 1412,사임당 미술제,"사생대회, 휘호대회 두 분야로 진행된다. 유치부에서 고등부까지의 참여가 가능하며 대상, 금상, 은상, 동상, 특선, 입선으로 나눠 상장과 소정의 상품이 수여된다.",20230101,"율곡, 자운서원, 이이유적지",M,뉴스 & 정치/열렬한 뉴스 독자/열렬한 비즈니스 뉴스 독자,10,10,20231230
20231200430,율곡 이이 선생을 추모하는 율곡문화제,"파주시에서는 파주가 낳은 대표적인 조선 중기 유학의 거장인 율곡 이이(1536~1584) 유적지인 자운서원과 법원읍 동문리 일원에서 이이 선생을 추모하고, 기념하는 축제가 열린다. 1987년부터 율곡 선생을 추모하는 축제의 장을 통해, 아홉차례 과거에 모두 장원했던 구도장원공 율곡의 학문을 뒤쫓아가보는 유가행렬재연, 독서토론회, 학술행사 등이 열리며 전통 연희, 역사 토크 콘서트, 바둑대회 등 품격있는 행사를 파주시민들이 함께 한다.",지역인물축제,https://minio.nculture.org/amsweb-opt/multimedia_assets/232/30286/18380/c/185_-제-31회-율곡문화제-thumb.jpg,https://ncms.nculture.org/local-festival/story/111,경기도,파주시,경기 파주시 와동동 1412,사임당 미술제,"사생대회, 휘호대회 두 분야로 진행된다. 유치부에서 고등부까지의 참여가 가능하며 대상, 금상, 은상, 동상, 특선, 입선으로 나눠 상장과 소정의 상품이 수여된다.",20230101,"율곡, 자운서원, 이이유적지",M,뉴스 & 정치/열렬한 뉴스 독자/열렬한 정치 뉴스 독자,10,10,20231230
20231200431,성북세계음식축제 누리마실(성북다문화음식축제),"2008년 처음 시작된 성북세계음식축제 누리마실은 음식을 매개로 한 문화다양성 축제이다. 다양한 세계음식을 맛볼 수 있고, 문화다양성을 콘셉트로 한 거리 퍼레이드, 친환경 캠페인 등이 진행된다. 성북구가 주최하고, 성북문화재단 등이 주관하며 매년 5월에 성북구 성북로 일대에서 개최된다.",이색축제,https://minio.nculture.org/amsweb-opt/multimedia_assets/125/30179/17046/c/072_2019-성북세계음식축제-누리마실-thumb.jpg,https://ncms.nculture.org/local-festival/story/177,서울특별시,성북구,서울특별시 성북구 성북로 37,예술로 함께 할 궁리,"시인 조지훈의 세 번째 이야기, 캔 숲으로 가다, 광장 목소리, 조건부 초대 명단에 있는 손님 등 더 많은 프로그램들이 준비되어있으며 축제의 심리적, 물질적 접근장벽을 낮추기위해 해결방안을 모색중이다.",20230101,"성북, 다문화, 음식, 누리마실, 축제",F,미디어 & 엔터테인먼트/음악 애호가/월드 뮤직 팬,10,10,20231230
20231200432,앞산으로 빨래하러 가세“대덕제 대구앞산빨래터 축제”,대구광역시 남구에서 1987년에 전국에서 구 단위로 개최한 최초의 축제이다. 초기에는 구민체육대회로 개최했으나 2007년부터 여러 문화행사를 추가해 대덕제라 명칭을 바꾸어 진행 중이다. 남구의 앞산(600m) 골안동에서 지하수가 흘러 공동 빨래터가 조성되었다. 1970년도에 도시자연공원으로 개발되면서 빨래터는 사라졌지만 어머니들이 빨래하던 모습을 재현해 앞산 이팝나무 개화시기인 4월에 축제로 열고 있다.,지역명소축제,https://minio.nculture.org/amsweb-opt/multimedia_assets/246/30301/18538/c/140_-2019-대덕제-대구앞산빨래터-축제-thumb.jpg,https://ncms.nculture.org/local-festival/story/1187,대구광역시,남구,대구 남구 대명동 1501-2,반려동물 투개더,"반려동물과 함께하는 펫 퍼레이드, 영화 속 출연견과 함께 인증샷을 남길 수 있는 스타독 포토존, 펫티켓 운동회, 반려견 행동상담, 증멍사진찍기, 무료 기초미용 등 반려동물 인식개선과 올바른 펫 문화 정착을 위한 다양한 프로그램으로 구성되어 있다.",20230101,"앞산, 공동빨래터, 체육대회, 체험부스",F,여행/여행 매니아,10,10,20231230
